timestamp,run_slot,location_id,location_name,pickup_lat,pickup_lng,drop_lat,drop_lng,vehicle_type,vehicle_id,fare,discount,coupon_code,driver_count,eta_mins,booking_enabled,low_supply,api_status
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,2 Wheeler,97,78,6.0,DELHINCR2WHLR8,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,3 Wheeler,91,306,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,Tata Ace,1,459,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,Eeco,7,366,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,Pickup 8ft,8,655,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,E Loader,126,284,0.0,,3,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,10ft,1144,1183,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,14ft (Closed),1148,2621,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,14ft,1149,2926,0.0,,8,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,14ft (Open),1147,2926,0.0,,3,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,17ft,4,2928,0.0,,7,,True,False,success
2026-03-26T03:30:09.669346,03:00,1,"Shahzada Bagh , Phase 1, Shiva... -> M118,Block M,Shastri Nagar Sha...",28.64911,77.180388,28.670088,77.181859,19ft,2161,3107,0.0,,0,,True,False,success
2026-03-26T03:30:31.052896,03:00,2,"213,Gulshan Park,Mundka , Mund... -> Arpit , AM Steel Amar Colony, ...",28.682309,77.043944,28.682401,77.064732,2 Wheeler,97,58,5.0,DELHINCR2WHLR8,8,,True,False,success
2026-03-26T03:30:31.052896,03:00,2,"213,Gulshan Park,Mundka , Mund... -> Arpit , AM Steel Amar Colony, ...",28.682309,77.043944,28.682401,77.064732,3 Wheeler,91,281,0.0,,8,,True,False,success
2026-03-26T03:30:31.052896,03:00,2,"213,Gulshan Park,Mundka , Mund... -> Arpit , AM Steel Amar Colony, ...",28.682309,77.043944,28.682401,77.064732,Tata Ace,1,416,0.0,,8,,True,False,success
2026-03-26T03:30:31.052896,03:00,2,"213,Gulshan Park,Mundka , Mund... -> Arpit , AM Steel Amar Colony, ...",28.682309,77.043944,28.682401,77.064732,Eeco,7,326,0.0,,5,,True,False,success
2026-03-26T03:30:31.052896,03:00,2,"213,Gulshan Park,Mundka , Mund... -> Arpit , AM Steel Amar Colony, ...",28.682309,77.043944,28.682401,77.064732,Pickup 8ft,8,606,0.0,,8,,True,False,success
